lat,commodity,price,date,location,units,lon
-1.2920659,Potatoes,1133.00,2001-10-10,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1488.00,2001-11-11,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1000.00,2001-12-12,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1042.00,2002-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1143.00,2002-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1178.00,2002-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1172.00,2002-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1367.00,2002-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1235.00,2002-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,897.00,2002-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,867.00,2002-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1000.00,2002-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1080.00,2002-10-10,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1238.00,2002-11-11,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1267.00,2002-12-12,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,NA,2003-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,NA,2003-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,NA,2003-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,NA,2003-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,NA,2003-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,NA,2003-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,NA,2003-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,NA,2003-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,NA,2003-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,NA,2003-10-10,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,NA,2003-11-11,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,NA,2003-12-12,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1505.00,2004-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1618.00,2004-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1590.00,2004-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1674.00,2004-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1633.00,2004-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1250.00,2004-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1460.00,2004-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1346.00,2004-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1510.00,2004-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1638.00,2004-10-10,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1713.00,2004-11-11,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1575.00,2004-12-12,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1196.00,2005-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1250.00,2005-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1730.00,2005-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2500.00,2005-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2925.00,2005-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1550.00,2005-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1192.00,2005-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1000.00,2005-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1048.00,2005-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1186.00,2005-10-10,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1720.00,2005-11-11,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2020.00,2005-12-12,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2525.00,2006-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2780.00,2006-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2945.00,2006-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2793.75,2006-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2014.29,2006-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1060.93,2006-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1003.00,2006-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1576.25,2006-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1323.13,2006-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2042.50,2006-10-10,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2231.00,2006-11-11,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1378.75,2006-12-12,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1695.45,2007-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1537.50,2007-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1304.00,2007-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1545.26,2007-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1900.00,2007-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1977.78,2007-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2108.70,2007-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2147.83,2007-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2894.74,2007-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2181.82,2007-10-10,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2300.00,2007-11-11,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2216.67,2007-12-12,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,3091.58,2008-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2810.00,2008-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,3125.00,2008-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,3477.27,2008-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2745.24,2008-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1820.00,2008-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1538.10,2008-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1714.29,2008-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2140.00,2008-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2624.44,2008-10-10,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2715.00,2008-11-11,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2165.00,2008-12-12,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2550.00,2009-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,3035.00,2009-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,3450.00,2009-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,3863.75,2009-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,4030.00,2009-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2871.00,2009-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1992.00,2009-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2333.00,2009-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2415.00,2009-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2936.00,2009-10-10,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,3095.00,2009-11-11,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2629.00,2009-12-12,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2322.00,2010-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1745.00,2010-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1640.00,2010-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2262.00,2010-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2305.00,2010-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2306.00,2010-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2975.00,2010-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,3497.00,2010-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,3669.00,2010-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,3270.00,2010-10-10,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2710.00,2010-11-11,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2612.00,2010-12-12,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2979.00,2011-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,3313.00,2011-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,5410.00,2011-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,5330.00,2011-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,3588.00,2011-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2660.00,2011-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,1875.00,2011-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2343.00,2011-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2862.00,2011-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,3379.00,2011-10-10,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,3588.00,2011-11-11,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,3702.00,2011-12-12,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,4685.00,2012-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,4200.00,2012-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,4845.00,2012-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,4856.00,2012-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,5122.00,2012-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,4070.00,2012-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,2995.00,2012-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,3276.00,2012-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Potatoes,3505.00,2012-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,NA,2000-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,NA,2000-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,NA,2000-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,NA,2000-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,NA,2000-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,NA,2000-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,NA,2000-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,NA,2000-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,NA,2000-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,NA,2000-10-10,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,NA,2000-11-11,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,NA,2000-12-12,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1488.00,2001-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1718.00,2001-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1329.00,2001-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1291.00,2001-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1275.00,2001-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1282.00,2001-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1450.00,2001-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1464.00,2001-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1417.00,2001-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1300.00,2001-10-10,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1266.00,2001-11-11,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1330.00,2001-12-12,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1310.00,2002-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1300.00,2002-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1267.00,2002-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1400.00,2002-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1714.00,2002-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1778.00,2002-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1613.00,2002-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1417.00,2002-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1500.00,2002-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1614.00,2002-10-10,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1600.00,2002-11-11,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1700.00,2002-12-12,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,NA,2003-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,NA,2003-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,NA,2003-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,NA,2003-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,NA,2003-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,NA,2003-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,NA,2003-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,NA,2003-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,NA,2003-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,NA,2003-10-10,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,NA,2003-11-11,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,NA,2003-12-12,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1355.00,2004-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1636.00,2004-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1545.00,2004-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1616.00,2004-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1613.00,2004-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1820.00,2004-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1730.00,2004-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1758.00,2004-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1756.00,2004-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2000.00,2004-10-10,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1923.00,2004-11-11,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1800.00,2004-12-12,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1943.00,2005-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1800.00,2005-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1767.00,2005-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1875.00,2005-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1950.00,2005-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2000.00,2005-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1942.00,2005-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2078.00,2005-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1895.00,2005-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1879.00,2005-10-10,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1630.00,2005-11-11,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1640.00,2005-12-12,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1960.00,2006-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2260.00,2006-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2250.00,2006-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2310.00,2006-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2014.29,2006-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1978.07,2006-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1680.00,2006-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1668.75,2006-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1905.00,2006-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2133.33,2006-10-10,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2108.00,2006-11-11,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1877.50,2006-12-12,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1677.27,2007-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1670.00,2007-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1724.00,2007-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1721.05,2007-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1619.05,2007-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1570.59,2007-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1665.22,2007-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1943.48,2007-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1810.53,2007-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1581.82,2007-10-10,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1800.00,2007-11-11,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1833.33,2007-12-12,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1913.16,2008-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,1820.00,2008-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2865.00,2008-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2518.18,2008-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2395.24,2008-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2535.00,2008-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2223.81,2008-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2323.81,2008-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2330.00,2008-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2716.67,2008-10-10,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2862.50,2008-11-11,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,3256.25,2008-12-12,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,3015.00,2009-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,3075.00,2009-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2800.00,2009-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2800.00,2009-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2800.00,2009-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2800.00,2009-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2800.00,2009-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2800.00,2009-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2800.00,2009-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2758.00,2009-10-10,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2700.00,2009-11-11,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2723.00,2009-12-12,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2742.00,2010-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2738.00,2010-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2900.00,2010-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2935.00,2010-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,3000.00,2010-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2992.00,2010-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,3054.00,2010-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2993.00,2010-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2904.00,2010-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2885.00,2010-10-10,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2975.00,2010-11-11,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2764.00,2010-12-12,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2888.00,2011-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2990.00,2011-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,2948.00,2011-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,3000.00,2011-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,3000.00,2011-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,3275.00,2011-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,3720.00,2011-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,3727.00,2011-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,3600.00,2011-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,3600.00,2011-10-10,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,3680.00,2011-11-11,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,3676.00,2011-12-12,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,3790.00,2012-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,3800.00,2012-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,3545.00,2012-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,3375.00,2012-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,3353.00,2012-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,3700.00,2012-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,3600.00,2012-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,3061.00,2012-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Sorghum,3693.00,2012-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,NA,2000-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,NA,2000-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,NA,2000-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,NA,2000-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,NA,2000-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,NA,2000-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,NA,2000-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,NA,2000-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,NA,2000-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,NA,2000-10-10,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,NA,2000-11-11,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,NA,2000-12-12,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,1912.00,2001-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,2073.00,2001-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,2000.00,2001-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,2000.00,2001-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,2055.00,2001-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,2180.00,2001-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,1738.00,2001-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,1586.00,2001-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,1600.00,2001-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,1533.00,2001-10-10,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,1540.00,2001-11-11,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,1576.00,2001-12-12,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,1608.00,2002-01-01,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,1626.00,2002-02-02,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,1796.00,2002-03-03,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,1800.00,2002-04-04,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,1800.00,2002-05-05,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,1938.00,2002-06-06,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,1803.00,2002-07-07,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,1800.00,2002-08-08,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,1800.00,2002-09-09,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,1821.00,2002-10-10,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,1917.00,2002-11-11,Nairobi,90 kg bag,36.8219462
-1.2920659,Millet,1900.00,2002-12-12,Nairobi,90 kg bag,36.8219462
